iter	Logloss
1516	0.1590313978
1517	0.1590051321
1518	0.1589792364
1519	0.1589519047
1520	0.158926995
1521	0.1589032634
1522	0.1588750171
1523	0.1588634061
1524	0.1588395718
1525	0.1588149238
1526	0.1587931521
1527	0.158772493
1528	0.1587514373
1529	0.1587281711
1530	0.1586960438
1531	0.1586753013
1532	0.1586481304
1533	0.1586259254
1534	0.1586092403
1535	0.1585835318
1536	0.1585691034
1537	0.1585397767
1538	0.1585201719
1539	0.1584916849
1540	0.1584737569
1541	0.1584463545
1542	0.1584232636
1543	0.1584006104
1544	0.1583816341
1545	0.1583662994
1546	0.1583434114
1547	0.1583234942
1548	0.1582991458
1549	0.1582841183
1550	0.1582668734
1551	0.1582475023
1552	0.1582367405
1553	0.1582220124
1554	0.1581997758
1555	0.1581846273
1556	0.1581561591
1557	0.1581441755
1558	0.1581228201
1559	0.1580909258
1560	0.1580655317
1561	0.1580517008
1562	0.1580288246
1563	0.1580108987
1564	0.1579917982
1565	0.1579557224
1566	0.1579349313
1567	0.1579064876
1568	0.1578796428
1569	0.1578641182
1570	0.1578498993
1571	0.1578340865
1572	0.1578206947
1573	0.1578014236
1574	0.1577823002
1575	0.1577598493
1576	0.1577364421
1577	0.1577185342
1578	0.157703851
1579	0.1576751596
1580	0.1576472581
1581	0.1576230026
1582	0.157605381
1583	0.1575745499
1584	0.1575556401
1585	0.1575439026
1586	0.1575208543
1587	0.1575090407
1588	0.1574906759
1589	0.157457959
1590	0.1574272843
1591	0.1574064719
1592	0.1573866949
1593	0.1573703943
1594	0.1573434566
1595	0.1573273426
1596	0.157309346
1597	0.1572848154
1598	0.1572731091
1599	0.1572519241
1600	0.1572367657
1601	0.1572152344
1602	0.1571947888
1603	0.1571790846
1604	0.1571644166
1605	0.1571426634
1606	0.1571195479
1607	0.1571132538
1608	0.1570946864
1609	0.1570856316
1610	0.1570629628
1611	0.1570430284
1612	0.157029266
1613	0.1570102196
1614	0.156983477
1615	0.1569698073
1616	0.1569563104
1617	0.1569353692
1618	0.1569141528
1619	0.1568936569
1620	0.1568813749
1621	0.1568617108
1622	0.1568416779
1623	0.1568224313
1624	0.1568124317
1625	0.1567893334
1626	0.156772121
1627	0.156740487
1628	0.1567232253
1629	0.1567165882
1630	0.1566994332
1631	0.1566830774
1632	0.1566646812
1633	0.1566475126
1634	0.1566363332
1635	0.1566242118
1636	0.1565978808
1637	0.1565902849
1638	0.1565714056
1639	0.156552322
1640	0.1565399244
1641	0.156521048
1642	0.1564994287
1643	0.1564734613
1644	0.1564518709
1645	0.1564410549
1646	0.1564310565
1647	0.1564101055
1648	0.1563746547
1649	0.1563449749
1650	0.1563279654
1651	0.1563081443
1652	0.1562919909
1653	0.1562746297
1654	0.1562596234
1655	0.1562504087
1656	0.1562310366
1657	0.156205829
1658	0.1561863706
1659	0.1561733303
1660	0.1561540781
1661	0.1561272218
1662	0.156111885
1663	0.1560877452
1664	0.1560684573
1665	0.1560541722
1666	0.1560316799
1667	0.1560105985
1668	0.1559939849
1669	0.155974527
1670	0.1559518615
1671	0.1559233498
1672	0.1559093535
1673	0.1558929902
1674	0.1558770279
1675	0.1558623755
1676	0.1558409261
1677	0.1558305835
1678	0.1558203362
1679	0.1558009804
1680	0.155768801
1681	0.1557441044
1682	0.1557282024
1683	0.1557076043
1684	0.1556731723
1685	0.1556599693
1686	0.1556380069
1687	0.1556196038
1688	0.1555987881
1689	0.1555800362
1690	0.1555595056
1691	0.1555445056
1692	0.1555299268
1693	0.1555118644
1694	0.1554965241
1695	0.1554784859
1696	0.1554598873
1697	0.1554475286
1698	0.1554246504
1699	0.1554085626
1700	0.1553882617
1701	0.1553677156
1702	0.1553552496
1703	0.1553341629
1704	0.1553128124
1705	0.1552809587
1706	0.1552547933
1707	0.1552410787
1708	0.1552230535
1709	0.1552037847
1710	0.1551696562
1711	0.1551479717
1712	0.1551322143
1713	0.1551125814
1714	0.1550780615
1715	0.1550614375
1716	0.1550387452
1717	0.15502641
1718	0.1550105655
1719	0.1549965069
1720	0.1549748783
1721	0.1549553877
1722	0.1549394862
1723	0.1549245075
1724	0.1549042552
1725	0.1548748026
1726	0.1548359067
1727	0.1548173369
1728	0.1548057306
1729	0.15479357
1730	0.1547778461
1731	0.154750573
1732	0.1547257476
1733	0.1547001247
1734	0.154677257
1735	0.1546501184
1736	0.1546296697
1737	0.1546125899
1738	0.1545883963
1739	0.1545725816
1740	0.1545536369
1741	0.1545343099
1742	0.1545191228
1743	0.1544934711
1744	0.1544749905
1745	0.1544574504
1746	0.15444213
1747	0.1544260827
1748	0.1544134416
1749	0.1544039657
1750	0.1543904116
1751	0.1543738591
1752	0.1543519036
1753	0.1543375724
1754	0.1543088406
1755	0.1542943327
1756	0.1542851311
1757	0.15426688
1758	0.1542478965
1759	0.1542318449
1760	0.1542187154
1761	0.1542002234
1762	0.1541845969
1763	0.1541840462
1764	0.1541692772
1765	0.1541451103
1766	0.1541266107
1767	0.1541112381
1768	0.154110348
1769	0.1540985234
1770	0.1540821956
1771	0.1540650078
1772	0.154050477
1773	0.1540381185
1774	0.154016738
1775	0.153990273
1776	0.1539865091
1777	0.153966045
1778	0.1539485073
1779	0.1539352332
1780	0.1539185911
1781	0.1539007883
1782	0.1538814428
1783	0.1538646299
1784	0.1538407343
1785	0.1538269169
1786	0.1538033189
1787	0.1537809472
1788	0.1537611873
1789	0.1537438151
1790	0.1537267731
1791	0.1537102667
1792	0.1536920894
1793	0.1536575283
1794	0.1536300016
1795	0.153604429
1796	0.1535812929
1797	0.1535549321
1798	0.1535295869
1799	0.1535225219
1800	0.153503252
1801	0.1535020395
1802	0.1534838099
1803	0.1534550575
1804	0.1534378888
1805	0.1534285117
1806	0.1534131406
1807	0.1533891189
1808	0.153370513
1809	0.1533436874
1810	0.1533281175
1811	0.1533056436
1812	0.1532877881
1813	0.1532718325
1814	0.1532595128
1815	0.1532412697
1816	0.1532178026
1817	0.1531981467
1818	0.1531733793
1819	0.153156659
1820	0.1531364971
1821	0.1531089451
1822	0.1530897687
1823	0.153075709
1824	0.1530532499
1825	0.1530344254
1826	0.1530065669
1827	0.1529864763
1828	0.1529705304
1829	0.1529505515
1830	0.1529371734
1831	0.152910039
1832	0.1529027041
1833	0.1528937637
1834	0.1528707879
1835	0.1528516519
1836	0.1528394533
1837	0.1528295829
1838	0.1528182771
1839	0.1528071996
1840	0.1527893256
1841	0.1527781071
1842	0.1527482069
1843	0.1527325574
1844	0.1527156261
1845	0.1526980138
1846	0.1526739933
1847	0.1526532584
1848	0.1526370208
1849	0.1526246529
1850	0.152611844
1851	0.1525892771
1852	0.1525653751
1853	0.1525456822
1854	0.1525343311
1855	0.1525120933
1856	0.1524869713
1857	0.1524580011
1858	0.1524356446
1859	0.1524141401
1860	0.1524030208
1861	0.1523935679
1862	0.1523700685
1863	0.1523688802
1864	0.1523354762
1865	0.1523090301
1866	0.1522767354
1867	0.1522552171
1868	0.1522446517
1869	0.1522237917
1870	0.1522087032
1871	0.1521860821
1872	0.1521657934
1873	0.1521573608
1874	0.1521358959
1875	0.1521208578
1876	0.1521008648
1877	0.1520876777
1878	0.1520701827
1879	0.1520527683
1880	0.1520270462
1881	0.1520059964
1882	0.1519849837
1883	0.1519669641
1884	0.1519598902
1885	0.1519401623
1886	0.1519253608
1887	0.1519053574
1888	0.1518925765
1889	0.1518787669
1890	0.1518608677
1891	0.1518398523
1892	0.1518280141
1893	0.1517972304
1894	0.151785346
1895	0.1517711098
1896	0.1517599054
1897	0.1517472827
1898	0.1517297499
1899	0.151705901
1900	0.1516830447
1901	0.1516571536
1902	0.151635326
1903	0.1516165598
1904	0.1515957155
1905	0.1515836335
1906	0.151565635
1907	0.1515499039
1908	0.1515324141
1909	0.1515121193
1910	0.1514908019
1911	0.1514686218
1912	0.1514462377
1913	0.1514291431
1914	0.1514066189
1915	0.1513928067
1916	0.1513671407
1917	0.151349409
1918	0.1513378775
1919	0.1513268615
1920	0.1513092522
1921	0.15129132
1922	0.1512709036
1923	0.1512597165
1924	0.1512405848
1925	0.15121601
1926	0.1511933071
1927	0.1511649349
1928	0.1511371741
1929	0.151127486
1930	0.1510947639
1931	0.151085555
1932	0.1510745105
1933	0.1510501442
1934	0.1510184616
1935	0.1510001223
1936	0.1509801258
1937	0.1509728274
1938	0.1509667084
1939	0.1509414565
1940	0.1509222107
1941	0.1509046182
1942	0.1508914907
1943	0.1508771934
1944	0.1508465874
1945	0.1508364507
1946	0.1508240162
1947	0.1508044501
1948	0.1507924231
1949	0.1507770198
1950	0.1507557004
1951	0.1507293781
1952	0.1507128749
1953	0.1506934601
1954	0.1506790661
1955	0.1506699761
1956	0.1506468779
1957	0.1506268387
1958	0.1506000443
1959	0.1505650846
1960	0.150542742
1961	0.1505239038
1962	0.1505075171
1963	0.1504857692
1964	0.1504630492
1965	0.1504474016
1966	0.1504279658
1967	0.150406697
1968	0.1503940264
1969	0.1503773015
1970	0.1503662191
1971	0.1503505991
1972	0.1503338743
1973	0.1503034955
1974	0.1502833246
1975	0.150263164
1976	0.150243639
1977	0.1502313253
1978	0.1502117498
1979	0.1501935184
1980	0.1501772735
1981	0.1501668909
1982	0.1501509728
1983	0.1501280111
1984	0.1501185483
1985	0.1501032113
1986	0.1500962449
1987	0.1500757552
1988	0.1500671779
1989	0.1500488619
1990	0.1500376763
1991	0.1500168374
1992	0.1499940193
1993	0.1499692325
1994	0.1499515669
1995	0.149939575
1996	0.1499255169
1997	0.1498974585
1998	0.149879521
1999	0.1498656198
2000	0.1498374472
2001	0.1498177227
2002	0.1498069901
2003	0.149776047
2004	0.1497650029
2005	0.149752335
2006	0.1497324237
2007	0.1497208609
2008	0.1496877714
2009	0.1496721483
2010	0.1496421777
2011	0.1496232678
2012	0.1496064674
2013	0.1495958143
2014	0.1495657652
2015	0.149558664
2016	0.1495346921
2017	0.1495151188
2018	0.1494984385
2019	0.1494851774
2020	0.149468034
2021	0.1494492297
2022	0.1494284595
2023	0.1494151502
2024	0.149396551
2025	0.1493806312
2026	0.1493613671
2027	0.1493379307
2028	0.1493212384
2029	0.1493135705
2030	0.1493005245
2031	0.1492725322
2032	0.1492601339
2033	0.1492407735
2034	0.1492226337
2035	0.149202438
2036	0.149183039
2037	0.1491650047
2038	0.1491420595
2039	0.149122391
2040	0.1490986091
2041	0.1490854563
2042	0.1490705207
2043	0.1490444102
2044	0.1490245199
2045	0.1490083996
2046	0.1489872518
2047	0.1489615293
2048	0.1489513611
2049	0.1489277489
2050	0.1489107433
2051	0.148899292
2052	0.1488872446
2053	0.1488747549
2054	0.1488573135
2055	0.1488311345
2056	0.1488147315
2057	0.1488055134
2058	0.1487889449
2059	0.1487791828
2060	0.1487638129
2061	0.1487489333
2062	0.1487298598
2063	0.148707982
2064	0.1486970636
2065	0.1486894689
2066	0.1486824987
2067	0.1486540682
2068	0.1486393523
2069	0.1486216501
2070	0.1486093297
2071	0.1485951853
2072	0.1485685352
2073	0.1485520576
2074	0.1485380609
2075	0.1485202549
2076	0.1485064305
2077	0.1484854984
2078	0.1484695322
2079	0.1484459213
2080	0.1484348768
2081	0.1484174034
2082	0.1484048127
2083	0.1483855842
2084	0.1483664973
2085	0.148360684
2086	0.1483437839
2087	0.1483269021
2088	0.1483117394
2089	0.1483102289
2090	0.1482861848
2091	0.1482858662
2092	0.148264919
2093	0.1482485868
2094	0.1482269145
2095	0.148216316
2096	0.1482041679
2097	0.1481854442
2098	0.148164023
2099	0.1481476977
2100	0.1481249482
2101	0.1480952243
2102	0.1480804479
2103	0.1480653117
2104	0.1480450856
2105	0.1480288919
2106	0.1480056032
2107	0.1479821345
2108	0.1479584646
2109	0.1479299941
2110	0.1479198238
2111	0.1479013372
2112	0.1478916323
2113	0.1478738955
2114	0.1478553591
2115	0.1478423589
2116	0.1478285293
2117	0.1478161867
2118	0.1477970651
2119	0.1477840708
2120	0.1477650364
2121	0.1477452631
2122	0.1477374598
2123	0.1477114994
2124	0.1477053408
2125	0.1476872008
2126	0.1476632668
2127	0.1476513845
2128	0.1476306602
2129	0.1476175137
2130	0.1476065986
2131	0.1475935189
2132	0.1475711414
2133	0.1475615759
2134	0.1475505235
2135	0.1475284025
2136	0.147512904
2137	0.1474893934
2138	0.1474736236
2139	0.1474548465
2140	0.1474346266
2141	0.1474212172
2142	0.1474078991
2143	0.1473963266
2144	0.1473867627
2145	0.1473626207
2146	0.1473498489
2147	0.1473310074
2148	0.1473261783
2149	0.1473109192
2150	0.1472809141
2151	0.1472535475
2152	0.1472412532
2153	0.1472239601
2154	0.1472001244
2155	0.1471858951
2156	0.1471612987
2157	0.1471396985
2158	0.1471248843
2159	0.1471161726
2160	0.1470955377
2161	0.1470837984
2162	0.1470681514
2163	0.1470438695
2164	0.1470296988
2165	0.1470148662
2166	0.1470024514
2167	0.1469947195
2168	0.1469864838
2169	0.1469725918
2170	0.1469529396
2171	0.1469341473
2172	0.1469191264
2173	0.1469022749
2174	0.1468944692
2175	0.1468825909
2176	0.1468732826
2177	0.1468513137
2178	0.1468315952
2179	0.1468120596
2180	0.1467939073
2181	0.1467818044
2182	0.1467640244
2183	0.1467462095
2184	0.146722669
2185	0.1466975188
2186	0.1466833961
2187	0.1466768651
2188	0.1466652996
2189	0.1466454903
2190	0.1466269506
2191	0.1466038632
2192	0.1465756017
2193	0.1465586573
2194	0.1465465791
2195	0.1465243926
2196	0.1465056012
2197	0.1464830569
2198	0.1464659817
2199	0.1464470007
2200	0.1464304865
2201	0.1464135462
2202	0.1463969196
2203	0.1463738333
2204	0.1463592116
2205	0.1463503904
2206	0.1463370701
2207	0.1463256794
2208	0.146301472
2209	0.1462897987
2210	0.1462703992
2211	0.1462515552
2212	0.1462301924
2213	0.1462064714
2214	0.1461883475
2215	0.1461725293
2216	0.1461542424
2217	0.1461286419
2218	0.1461197159
2219	0.1460997321
2220	0.1460853619
2221	0.1460675748
2222	0.1460617176
2223	0.1460532597
2224	0.1460388936
2225	0.146030467
2226	0.1460026227
2227	0.1459762711
2228	0.1459615881
2229	0.1459512373
2230	0.1459395402
2231	0.1459162031
2232	0.1459094594
2233	0.1458954436
2234	0.1458817151
2235	0.1458590765
2236	0.1458485985
2237	0.1458330563
2238	0.1458219655
2239	0.1458148271
2240	0.1457956693
2241	0.1457842485
2242	0.1457659072
2243	0.1457485327
2244	0.1457369046
2245	0.1457186596
2246	0.1457086798
2247	0.1457011934
2248	0.1456873061
2249	0.1456687299
2250	0.145651159
2251	0.1456312359
2252	0.1456121883
2253	0.1456001579
2254	0.1455761129
2255	0.1455540269
2256	0.1455411121
2257	0.1455285987
2258	0.1455114272
2259	0.1454915612
2260	0.145471767
2261	0.1454464801
2262	0.1454243566
2263	0.1454037742
2264	0.1453865792
2265	0.1453675069
2266	0.1453457339
2267	0.1453238641
2268	0.1453087162
2269	0.1452802018
2270	0.1452612541
2271	0.1452455384
2272	0.1452334794
2273	0.1452151371
2274	0.1452029376
2275	0.1451801155
2276	0.1451682233
2277	0.1451503615
2278	0.1451346678
2279	0.1451117482
2280	0.145097229
2281	0.1450838838
2282	0.1450619659
2283	0.1450383605
2284	0.1450247264
2285	0.1450103198
2286	0.1449895004
2287	0.144972134
2288	0.1449561865
2289	0.1449380972
2290	0.1449290759
2291	0.1449008515
2292	0.1448885956
2293	0.144873056
2294	0.14484736
2295	0.1448289735
2296	0.1448055763
2297	0.1447884006
2298	0.1447765896
2299	0.1447631964
2300	0.1447414072
2301	0.1447211703
2302	0.1447031078
2303	0.1446966033
2304	0.1446831046
2305	0.1446683046
2306	0.1446464812
2307	0.1446325975
2308	0.1446103848
2309	0.1445919137
2310	0.1445836419
2311	0.1445529954
2312	0.1445318343
2313	0.1445111855
2314	0.1444801249
2315	0.1444709814
2316	0.1444561045
2317	0.1444294735
2318	0.1444149555
2319	0.1443990457
2320	0.1443802247
2321	0.1443659233
2322	0.1443525302
2323	0.1443296719
2324	0.1443167475
2325	0.1443073516
2326	0.1442972776
2327	0.1442797246
2328	0.1442648127
2329	0.1442476538
2330	0.1442302498
2331	0.1442164346
2332	0.1442042803
2333	0.1442032592
2334	0.1441850347
2335	0.1441749878
2336	0.1441594157
2337	0.1441445154
2338	0.1441320578
2339	0.1441173413
2340	0.1440969641
2341	0.1440881726
2342	0.1440670401
2343	0.144050349
2344	0.1440321321
2345	0.1440186493
2346	0.1440037908
2347	0.143991199
2348	0.1439715892
2349	0.1439533258
2350	0.1439415148
2351	0.1439162253
2352	0.1438997718
2353	0.1438867098
2354	0.1438799761
2355	0.1438657849
2356	0.1438462483
2357	0.1438277489
2358	0.1438154689
2359	0.1438004175
2360	0.1437782812
2361	0.1437628163
2362	0.1437557176
2363	0.143740929
2364	0.143729894
2365	0.1437156559
2366	0.1436934686
2367	0.1436732247
2368	0.143657762
2369	0.1436450169
2370	0.1436255851
2371	0.1436063241
2372	0.1435931826
2373	0.1435713261
2374	0.1435592804
2375	0.1435402933
2376	0.1435238764
2377	0.1435148691
2378	0.1435024876
2379	0.1434854667
2380	0.143461716
2381	0.1434384493
2382	0.1434158055
2383	0.1433945464
2384	0.1433786552
2385	0.1433504963
2386	0.1433383472
2387	0.1433279752
2388	0.1433169085
2389	0.1432983915
2390	0.1432802893
2391	0.1432648022
2392	0.1432535606
2393	0.1432352237
2394	0.1432151848
2395	0.1431946437
2396	0.1431717006
2397	0.1431528026
2398	0.1431281034
2399	0.1431177819
2400	0.1431041916
2401	0.1430858937
2402	0.1430754705
2403	0.1430637905
2404	0.1430410454
2405	0.1430317372
2406	0.1430091572
2407	0.1429843927
2408	0.142974497
2409	0.1429477823
2410	0.1429350429
2411	0.1429327679
2412	0.142912749
2413	0.1428886173
2414	0.1428742617
2415	0.1428628294
2416	0.1428509752
2417	0.1428361677
2418	0.1428289974
2419	0.1428050871
2420	0.1427871002
2421	0.1427814788
2422	0.1427575717
2423	0.1427476807
2424	0.142736123
2425	0.142728063
2426	0.1427179169
2427	0.1427010133
2428	0.1426730469
2429	0.1426564273
2430	0.1426453737
2431	0.1426197707
2432	0.1425981857
2433	0.1425967285
2434	0.1425735881
2435	0.1425568934
2436	0.1425414238
2437	0.1425223396
2438	0.1425048316
2439	0.1424946461
2440	0.1424788329
2441	0.1424692617
2442	0.1424597256
2443	0.1424422013
2444	0.1424321894
2445	0.1424122418
2446	0.1424008499
2447	0.1423884729
2448	0.1423641774
2449	0.1423439416
2450	0.1423374378
2451	0.1423179944
2452	0.1423098125
2453	0.1422753766
2454	0.1422626475
2455	0.1422492897
2456	0.1422314988
2457	0.1422186813
2458	0.142207609
2459	0.1421844529
2460	0.142170412
2461	0.1421540332
2462	0.1421397101
2463	0.1421297245
2464	0.1421203535
2465	0.142096989
2466	0.142072466
2467	0.1420580067
2468	0.1420457244
2469	0.1420340918
2470	0.1420172521
2471	0.1419960453
2472	0.1419761837
2473	0.1419662268
2474	0.1419406161
2475	0.1419348058
2476	0.1419252742
2477	0.1419066103
2478	0.1418931643
2479	0.1418739198
2480	0.1418585176
2481	0.1418360239
2482	0.1418230827
2483	0.1418062593
2484	0.141786955
2485	0.1417651715
2486	0.1417484144
2487	0.1417370414
2488	0.1417345274
2489	0.1417151728
2490	0.1416900409
2491	0.1416812215
2492	0.1416687713
2493	0.1416453269
2494	0.1416313197
2495	0.14162817
2496	0.1416084108
2497	0.1415993108
2498	0.1415774804
2499	0.141553407
2500	0.1415375094
2501	0.141518803
2502	0.1414985327
2503	0.1414896458
2504	0.1414680126
2505	0.1414668781
2506	0.1414507815
2507	0.1414361444
2508	0.1414188115
2509	0.1414026453
2510	0.1413953712
2511	0.1413795868
2512	0.1413634993
2513	0.1413510447
2514	0.1413263731
2515	0.1413064857
2516	0.1412928357
2517	0.1412804547
2518	0.1412650424
2519	0.1412522614
2520	0.1412369497
2521	0.1412157817
2522	0.1411866018
2523	0.1411652215
2524	0.1411313939
2525	0.1411127834
2526	0.1410943219
2527	0.1410725675
2528	0.1410555342
2529	0.1410422759
2530	0.1410289353
2531	0.1410063206
2532	0.1409868146
2533	0.1409654349
2534	0.1409648758
2535	0.1409405667
2536	0.1409217931
2537	0.1409080048
2538	0.1408937032
2539	0.1408726329
2540	0.1408647861
2541	0.1408483677
2542	0.1408349025
2543	0.1408149256
2544	0.1408041895
2545	0.1407910549
2546	0.1407707976
2547	0.14075571
2548	0.1407374757
2549	0.1407332897
2550	0.1407192441
2551	0.1407070024
2552	0.1406853173
2553	0.1406719279
2554	0.1406628402
2555	0.1406460791
2556	0.1406331902
2557	0.1406168716
2558	0.1405988348
2559	0.1405917568
2560	0.1405716449
2561	0.140555678
2562	0.1405455866
2563	0.1405221119
2564	0.1405057067
2565	0.1404941572
2566	0.1404805681
2567	0.1404593776
2568	0.1404481507
2569	0.1404315029
2570	0.1404176259
2571	0.1404102111
2572	0.140402966
2573	0.1403934268
2574	0.1403859813
2575	0.140366356
2576	0.1403462019
2577	0.1403322085
2578	0.1403307784
2579	0.1403124725
2580	0.1402917524
2581	0.1402776329
2582	0.1402588216
2583	0.1402502048
2584	0.1402322426
2585	0.1402204341
2586	0.1402001281
2587	0.1401865821
2588	0.1401750237
2589	0.1401621088
2590	0.1401467696
2591	0.1401253873
2592	0.1401040006
2593	0.1400865585
2594	0.1400730432
2595	0.1400512998
2596	0.1400407937
2597	0.1400251463
2598	0.1400098846
2599	0.1399953602
2600	0.1399790066
2601	0.1399655318
2602	0.139947863
2603	0.1399344334
2604	0.1399188868
2605	0.1399000334
2606	0.1398792477
2607	0.1398587142
2608	0.1398420012
2609	0.1398262015
2610	0.1398103691
2611	0.1397982559
2612	0.1397888378
2613	0.1397654215
2614	0.1397461475
2615	0.1397303463
2616	0.1397177726
2617	0.1397083668
2618	0.1396880588
2619	0.1396725874
2620	0.1396568376
2621	0.1396407783
2622	0.1396263591
2623	0.1396129083
2624	0.1395985832
2625	0.1395869072
2626	0.1395714192
2627	0.1395579088
2628	0.1395511187
2629	0.1395212971
2630	0.1395066427
2631	0.1394860148
2632	0.1394707528
2633	0.1394481164
2634	0.1394318898
2635	0.1394147561
2636	0.1393966704
2637	0.1393780506
2638	0.1393647931
2639	0.1393467591
2640	0.1393279835
2641	0.1393050492
2642	0.1392921085
2643	0.139281187
2644	0.1392724768
2645	0.1392543206
2646	0.1392394425
2647	0.1392173332
2648	0.139206926
2649	0.1391924265
2650	0.1391795021
2651	0.1391666146
2652	0.139159945
2653	0.1391465061
2654	0.1391309504
2655	0.1391153982
2656	0.1391014885
2657	0.1390818879
2658	0.1390710125
2659	0.1390567315
2660	0.1390437905
2661	0.1390218684
2662	0.1390077059
2663	0.1390006747
2664	0.1389858602
2665	0.1389610216
2666	0.1389595207
2667	0.138949111
2668	0.1389388258
2669	0.1389296012
2670	0.1389140856
2671	0.1388953661
2672	0.1388824734
2673	0.1388644233
2674	0.138848246
2675	0.1388321302
2676	0.1388218349
2677	0.138813079
2678	0.1388011265
2679	0.1387917943
2680	0.1387799502
2681	0.1387636336
2682	0.1387497829
2683	0.1387296717
2684	0.138718097
2685	0.1387134822
2686	0.1386932415
2687	0.1386785778
2688	0.1386704298
2689	0.1386575518
2690	0.1386431835
2691	0.1386209546
2692	0.1386090874
2693	0.1385851641
2694	0.1385703073
2695	0.1385526066
2696	0.1385409798
2697	0.138529873
2698	0.1385075664
2699	0.1384959325
2700	0.1384950352
2701	0.1384820571
2702	0.1384667022
2703	0.1384466862
2704	0.138432936
2705	0.138417541
2706	0.1384070902
2707	0.1383892959
2708	0.1383684964
2709	0.1383555042
2710	0.1383414759
2711	0.1383269336
2712	0.1383075167
2713	0.1382873493
2714	0.1382663643
2715	0.1382576952
2716	0.1382478297
2717	0.1382296256
2718	0.1382164173
2719	0.1382000076
2720	0.1381829446
2721	0.1381608463
2722	0.1381479273
2723	0.138133125
2724	0.1381245069
2725	0.1381129744
2726	0.1380943816
2727	0.1380812981
2728	0.1380662554
2729	0.1380505717
2730	0.1380393628
2731	0.1380214988
2732	0.1380088019
2733	0.1379922067
2734	0.1379794718
2735	0.1379695
2736	0.137957146
2737	0.1379416363
2738	0.1379290007
2739	0.1379092641
2740	0.1379019504
2741	0.1378871856
2742	0.1378780142
2743	0.1378656407
2744	0.1378642319
2745	0.1378496545
2746	0.1378344075
2747	0.1378254762
2748	0.1378151096
2749	0.1377950036
2750	0.1377786092
2751	0.1377628154
2752	0.1377506015
2753	0.1377408463
2754	0.1377248218
2755	0.1377141779
2756	0.1376980642
2757	0.1376879149
2758	0.1376697872
2759	0.1376586602
2760	0.1376499103
2761	0.1376324911
2762	0.1376149894
2763	0.1375893661
2764	0.137577396
2765	0.1375686423
2766	0.13755762
2767	0.1375472273
2768	0.1375291202
2769	0.1375175614
2770	0.1375010336
2771	0.1374906105
2772	0.1374743
2773	0.1374541323
2774	0.1374370253
2775	0.1374177407
2776	0.1374049176
2777	0.1373902892
2778	0.1373819733
2779	0.1373716042
2780	0.1373565423
2781	0.1373423502
2782	0.1373275666
2783	0.137313653
2784	0.1373014099
2785	0.137287194
2786	0.1372696173
2787	0.1372545065
2788	0.1372397026
2789	0.1372295215
2790	0.1372142708
2791	0.1371984696
2792	0.13719035
2793	0.1371785838
2794	0.1371711395
2795	0.1371589135
2796	0.1371458364
2797	0.1371331886
2798	0.137118519
2799	0.1371075453
2800	0.1370947404
2801	0.13707782
2802	0.1370589867
2803	0.1370361929
2804	0.1370169774
2805	0.1370026618
2806	0.1370022365
2807	0.1369921639
2808	0.1369724321
2809	0.1369660217
2810	0.1369518574
2811	0.1369284919
2812	0.1369159691
2813	0.1369093005
2814	0.1369009087
2815	0.1368915521
2816	0.136879428
2817	0.1368678328
2818	0.1368559707
2819	0.1368468552
2820	0.1368267447
2821	0.1368119702
2822	0.1368066789
2823	0.1367968365
2824	0.1367833613
2825	0.1367697782
2826	0.1367624299
2827	0.1367502936
2828	0.1367390378
2829	0.1367234706
2830	0.1367021085
2831	0.1366969347
2832	0.1366910647
2833	0.1366814448
2834	0.1366699425
2835	0.1366504666
2836	0.1366375476
2837	0.1366258177
2838	0.1366133605
2839	0.1365995457
2840	0.1365879383
2841	0.1365671756
2842	0.1365584685
2843	0.1365453058
2844	0.1365320772
2845	0.1365127075
2846	0.1364934179
2847	0.1364778862
2848	0.1364648733
2849	0.1364481648
2850	0.1364299306
2851	0.1364148743
2852	0.1364051627
2853	0.1363883645
2854	0.1363674131
2855	0.1363615886
2856	0.1363392248
2857	0.1363176761
2858	0.1363093154
2859	0.1362947882
2860	0.1362826422
2861	0.1362689691
2862	0.1362612432
2863	0.1362489844
2864	0.1362403413
2865	0.1362255561
2866	0.1362190973
2867	0.1362067053
2868	0.1361917916
2869	0.1361698831
2870	0.1361522006
2871	0.136142776
2872	0.1361299809
2873	0.1361117647
2874	0.1360996697
2875	0.136089207
2876	0.1360772841
2877	0.1360592477
2878	0.1360462382
2879	0.1360291619
2880	0.1360142741
2881	0.1359902907
2882	0.1359788256
2883	0.1359611394
2884	0.1359492725
2885	0.135929725
2886	0.1359127867
2887	0.1359036359
2888	0.1358955263
2889	0.1358742175
2890	0.1358594305
2891	0.1358415982
2892	0.1358209598
2893	0.1358062226
2894	0.1357889939
2895	0.135772132
2896	0.1357585461
2897	0.1357405535
2898	0.1357250643
2899	0.1357153371
2900	0.135714739
2901	0.1357010063
2902	0.1356871205
2903	0.1356715329
2904	0.1356570269
2905	0.1356419062
2906	0.1356153153
2907	0.1355974438
2908	0.135585457
2909	0.1355637582
2910	0.1355512263
2911	0.1355375183
2912	0.1355241887
2913	0.1355080791
2914	0.135491328
2915	0.1354665732
2916	0.1354576874
2917	0.1354440877
2918	0.1354337892
2919	0.1354248768
2920	0.1354054856
2921	0.1353902507
2922	0.1353739023
2923	0.1353633738
2924	0.1353491286
2925	0.1353319243
2926	0.135319275
